Date,Naive,MVP Historical,HRP Historical,ERC Historical,MVP GARCH,HRP GARCH,ERC GARCH,MVP DCC,HRP DCC,ERC DCC
1982-05-24,-0.003278363315255772,-0.002158558306267645,-0.002562986750908449,-0.003391374282432601,-0.0026289648976578458,-0.002307826742410337,-0.003306156732782744,-0.0024685503153230063,-0.0025745245960901693,-0.003274036888970971
1982-05-25,-0.002502817952894702,8.334302440218155e-05,-0.0014068720283862237,-0.0019429254268925594,0.0010418562900271766,-0.0008954872704177047,-0.0017688885628687806,0.0010081008730205767,-0.0017729761810180936,-0.0017855827051449502
1982-05-26,-0.009306253692781952,-0.0071785091349949376,-0.00864446207412571,-0.008791430462399066,-0.005570726677908,-0.008234774443713956,-0.008585148138487075,-0.005600836641366336,-0.007905850696710239,-0.008641198516628496
1982-05-27,-0.006004834578105366,-0.009214795632964292,-0.007170600258078804,-0.006768952216411077,-0.006519121539960468,-0.0063863886926556175,-0.006484198869582149,-0.006342698563156402,-0.00592705620636075,-0.006441683354327966
1982-05-28,-0.00791514094095661,-0.007920380290431557,-0.008953191832520411,-0.0077352559459451875,-0.0056404912624503254,-0.008041390868749367,-0.007376891200010745,-0.005675090584209036,-0.008471141738477737,-0.007383933803428676
1982-06-01,-0.004693350133199707,-0.004365968101456434,-0.004733355088853455,-0.0046477353631766,-0.004099165198174704,-0.004949563913464064,-0.004749935587522102,-0.004189924470510416,-0.005464492377774746,-0.004800038123913288
1982-06-02,0.006361688995392267,0.007916713683585973,0.0069118375558208265,0.00655505507485643,0.00783004396159209,0.007048774337408234,0.006601395401514886,0.007802210643583868,0.006244402721551278,0.006557805963430506
1982-06-03,-0.00035355382068668473,0.00562984486506858,0.0028068718504103227,0.0017870575115648479,0.002682838305913789,0.002395390755641743,0.001638664800755254,0.002762771648131478,0.0019282225787644804,0.001608021925701739
1982-06-04,-0.015053234945245063,-0.015958364346670046,-0.015653746660794596,-0.015087889268724116,-0.015117535855979611,-0.015006578924310069,-0.01486332922263102,-0.015138715054721518,-0.01574537795391046,-0.014870788261347708
1982-06-07,-0.0014883557680707739,0.0024086637778700454,0.000503749195727232,-0.0007024627646767355,0.0006795617276303597,0.00030215722300581065,-0.0007358513837989988,0.00045602459692222635,0.00015522494112550918,-0.000722373541372242
1982-06-08,-0.000570096830301906,-0.0003700454273080333,0.00100230974318766,-0.00011210066421197042,-0.0046188535852305975,-0.00018782634101363661,-0.0007586564683754981,-0.00483635164101435,-0.00016866307661873108,-0.0007583419885767345
1982-06-09,-0.006463273294309395,-0.0036140312600252246,-0.004497871821403677,-0.005697241619455057,-0.0035576408463550827,-0.004557006937838867,-0.005747390452712494,-0.0033415559829086073,-0.004562032841181137,-0.005761240158462007
1982-06-10,0.0044639505035683055,0.0020549813684961247,0.003284619319509047,0.0036427707920419442,0.0034344423678896196,0.003637926358615157,0.00385481059329099,0.003508783211055437,0.0036435805237605263,0.0038666468269687075
1982-06-11,0.015296263563465681,0.00800760535604211,0.012350776779980796,0.013678134755834667,0.00621748107319618,0.011411282880994569,0.013458443924448577,0.006183118328942937,0.011403835719440359,0.013514798444999216
1982-06-14,-0.010506154390095652,-0.009298777272210896,-0.010173524191107954,-0.01051459478529923,-0.008897963599545988,-0.009871584325669895,-0.010331450381170499,-0.008892734610184442,-0.009874447246135063,-0.010327378558774157
1982-06-15,0.0006410475646992408,0.0011167552863585793,0.0007357064244547321,0.0005446300630115417,0.00456955295889528,0.0018228527853914797,0.000923374859750497,0.00442329789039385,0.0018367533523615095,0.0008772399225448027
1982-06-16,-0.010140788582461245,-0.008918647103894072,-0.010645831488826533,-0.010549231329541001,-0.002051438501927016,-0.008148530683331956,-0.009565470780243418,-0.002206197803402005,-0.008157056908999122,-0.009668039309865865
1982-06-17,-0.009191782703966754,-0.005921491472463348,-0.007526106062839746,-0.008560337600251395,-0.004181121507891409,-0.006293601808799932,-0.008177736871424316,-0.0042719350402382564,-0.006297505756917779,-0.008197969219163622
1982-06-18,-0.007895549466954201,-0.005163255379664201,-0.006921965549160856,-0.006756601733309214,-0.00533907462190619,-0.006672409135073903,-0.006472472519412728,-0.005166708499795429,-0.006667091481044918,-0.0064335484355764905
1982-06-21,0.0003249023213450772,0.004369479237217514,0.0016778523728263708,0.0009508842516589033,0.001338668534452107,0.0007599195715511173,0.0006117830870817922,0.001285628132449918,0.000729385544272028,0.0005868732781525412
1982-06-22,0.015744520904587906,0.017351322790514444,0.015476219563994047,0.015910107456868706,0.011755617655528731,0.014247054246343361,0.01569133217982781,0.012050137798487834,0.014212083589769046,0.015719196018436427
1982-06-23,0.0159442306335225,0.015032191608631751,0.014517387437526688,0.015489260104652427,0.00997618445141614,0.012797364265421978,0.014920383064062676,0.009926757873525495,0.012787177552380414,0.014909789051743854
1982-06-24,-0.004121460547578755,-0.003512607081133444,-0.0033729505207965972,-0.004034384391919989,-0.0031186048866676183,-0.003736837329874068,-0.004167944145548856,-0.003182516149800516,-0.004211372563443621,-0.004192315803604634
1982-06-25,-0.011510454011069829,-0.009099174287540876,-0.009940828112471987,-0.010493948208523604,-0.007428245716237017,-0.009535871680171507,-0.01036962585471728,-0.007787726863491988,-0.009888063094977268,-0.01040912598021019
1982-06-28,0.0071003991940858996,0.005801642850705751,0.006798824460412215,0.007087900239923531,0.007359351496941922,0.0070840427055113685,0.0072460147159696875,0.007533099749083756,0.006981512890043055,0.007247807257672871
1982-06-29,-0.005589515426217512,-0.0011825148512013572,-0.003047214670783093,-0.004173147773464843,-0.0009443159790946931,-0.0024118538706968196,-0.003891309005325659,-0.0012556886601339972,-0.0024390111766115323,-0.0038897148129363275
1982-06-30,0.0010537850229627164,0.0005421773619826121,0.0012185527091797435,0.0011402421498314373,0.00014036806988431254,0.0008579253012702587,0.0009663275838774983,0.00014148312940873,0.00033676449094942855,0.0009256939298431605
1982-07-01,-0.011458241049063853,-0.00913836765513392,-0.010241954183644202,-0.011115214045851082,-0.00798383125184998,-0.009831234870286844,-0.010986709374215822,-0.007867700672946608,-0.009888300597501436,-0.010997697284352218
1982-07-02,-0.007823193014901341,-0.004231501970097313,-0.004586532761380614,-0.00583707132348377,-0.00487871379100297,-0.005005650061718859,-0.0060451020390175254,-0.004602675010644323,-0.005233450156385784,-0.0059987784178027696
1982-07-06,-0.005131514064044636,0.0028117766542428754,-0.0022302138066477286,-0.0030465522921615334,0.003499260107332862,-0.001266912767130471,-0.002764189425584233,0.0031940087643937683,-0.0015322010297341955,-0.002843494431161482
1982-07-07,-0.0017774226529230677,-0.0037203192092924763,-0.0035606576425737902,-0.002626978225432805,0.0014349383909802067,-0.0015427460336262559,-0.001822381638507537,0.0018041270160635897,-0.0011969790739071661,-0.0019047620098830392
1982-07-08,0.002041903727526093,0.0022553427150664145,0.0029512230567236087,0.0027993970781088335,0.0012968736690836976,0.003165911883106722,0.0029314004504045568,0.0013378595950620162,0.002655899364413431,0.003015349475686898
1982-07-09,0.012661948974313112,0.010123226335252462,0.010223942744500574,0.011593816492719695,0.014920881261710445,0.012504264360712072,0.01257061765388822,0.014824798800724601,0.012543066696043834,0.012530616994745811
1982-07-12,0.01132149583502496,0.01563588304750403,0.012647509987176328,0.011537464271881815,0.017086826307286775,0.014239248541992773,0.0120292800334855,0.017468831149847767,0.014875047563428067,0.01188639292325719
1982-07-13,0.007643152730752857,0.004558092351934081,0.00488292647703838,0.005922689496833767,0.006752348464844486,0.005681445363207319,0.006108481771353576,0.0070646059132773035,0.0065323770207723775,0.006048319717218744
1982-07-14,0.01131340381403194,0.007469011855187247,0.009247768347639044,0.010892417881834596,0.0016830182614068173,0.007544765696691906,0.010610108768482758,0.002103433600188343,0.007507544666741808,0.010578779884493034
1982-07-15,0.001932484283570454,0.008054027942156768,0.004063100160365108,0.003057424962436016,0.006340687445516753,0.0040165500249731406,0.002927116437538189,0.00605740226175918,0.004603834752824002,0.0028740437716370036
1982-07-16,0.010835510149861845,0.005182226106025463,0.007802304532448353,0.009153654602912082,0.00248598112254885,0.006665638186328787,0.008867831094534722,0.002622526760205601,0.006172144505260558,0.008853876145915693
1982-07-19,0.0036018777097346745,0.003478364522639162,0.003094602371750816,0.0037095589187829806,-0.00026330784018037786,0.0019358174816941748,0.003322313416516732,-0.0006257428808747863,0.0018664549970468503,0.0033307733388662367
1982-07-20,0.005397402580929526,0.006662921946691015,0.0019186868104907918,0.004044010545533049,0.012098339075223355,0.005278203474468628,0.004726149662450592,0.012076378997556057,0.006230375708417718,0.00479935304861761
1982-07-21,0.00013783794831763685,-0.0030931118937860833,-0.0009940302296585245,-0.0004420544067769865,-0.0054593721814841555,-0.0022797412404410656,-0.001065551632491622,-0.006118079880486457,-0.002571698830838526,-0.001184871995665471
1982-07-22,0.001929877038329684,-0.0008533232875423339,0.001744443255615014,0.0015414183148797593,-0.005448563485808891,-3.882641099700971e-05,0.0008599149080865175,-0.004478092712093058,-0.00010402632975349282,0.001067663048732467
1982-07-23,-0.0026524272551348414,0.00043629956952493477,-0.0011511131066306549,-0.0019464673882209833,0.002007671473907043,-0.0006699889613481041,-0.0017729100313458672,0.0035505563674234028,-0.0007071840693831183,-0.0014594408957862343
1982-07-26,-0.00993821955658586,-0.010140148888841256,-0.008672629176000802,-0.00928018456159085,-0.00912209446862326,-0.008602062743297645,-0.009274117866706812,-0.009365536558641223,-0.008609183008010295,-0.009283165358057408
1982-07-27,-0.006325118717448373,-0.0022975745196898174,-0.0050227267222221076,-0.005721229284073742,-0.0019904343909658622,-0.004354963325269099,-0.005550679030014423,-0.0032706903019684994,-0.003926278583683569,-0.005762943553429511
1982-07-28,-0.01720369399199102,-0.010953077435951999,-0.014488592792799234,-0.01525989728810079,-0.0070884391881910905,-0.012889130390283075,-0.014470421748187377,-0.006271284378882721,-0.012586544972178227,-0.014348112206769691
1982-07-29,0.006323817420224097,0.0006068570738655483,0.003351583794076876,0.00462956186074705,-0.002459619058642367,0.0027183566547423934,0.004377852216848808,-0.00224079368609273,0.0028411060401019347,0.004329613870095391
1982-07-30,-0.0017103754081159357,-0.0012365494368707839,-0.0017519623167095459,-0.0016145063540936098,-0.0022200482777453637,-0.001953802288952947,-0.0016600360738948286,-0.002174500335695758,-0.0017831004095887845,-0.001659872060784479
1982-08-02,0.02193896408058527,0.019509714150469266,0.020943811339393263,0.021067481574543228,0.019730835167756585,0.021492303938441773,0.021325315213664618,0.020089496211250266,0.021224837319553748,0.0213008752756241
1982-08-03,-0.010388198977283655,-0.004720283242764244,-0.007111808974675233,-0.008410731487249364,-0.002881852159916658,-0.005951264198124113,-0.007838289099886053,-0.003968999762913624,-0.00610257096162716,-0.008087322172684895
1982-08-04,-0.016723333383218505,-0.018490407536641863,-0.01667015895420055,-0.017022806542550412,-0.025052407803525054,-0.018739434550901015,-0.01783286381540463,-0.025405083293131854,-0.018771118666112346,-0.01785603527028041
1982-08-05,-0.009298170172123369,-0.009925193294376813,-0.008579056410566088,-0.009080297164819921,-0.004150823401174056,-0.008244438322865916,-0.008996584589986012,-0.003612317544898254,-0.008246015254393878,-0.00895486723476468
1982-08-06,-0.010560523727463854,-0.01358582989477524,-0.011413143332840662,-0.0106994006056786,-0.02059933035760691,-0.013535274483354691,-0.011509058690722992,-0.020815623561209348,-0.0136101103053524,-0.011551677455215377
1982-08-09,0.000554907506653957,0.002801760438437098,0.0017061013190150123,0.0009568497221257851,0.006337338184725477,0.002730167674788574,0.0014025094902680331,0.006248192518562579,0.002718313933575287,0.0013780546618235722
1982-08-10,-0.0006383720948261871,0.0011202472632443775,-0.0029190528311255188,-0.0020961441185775595,0.0050982103875924336,-0.0014665339646467445,-0.001731244283571705,0.005778481986338818,-0.001385357843949673,-0.0017339545517783817
1982-08-11,-0.000835658427990944,0.0002753230736934387,-0.0002309250210672021,-0.0009433435367573355,0.0015006013570782722,-0.00018460228538236432,-0.0009482847679731994,0.0015654012076490966,-0.0002117629713603882,-0.0009784135433982511
1982-08-12,-0.00019005128633047393,-0.0028471524761422913,-0.0013474585682304416,-0.0007073199985428136,-0.0039023569338901155,-0.0018912787813107474,-0.0008722690572267401,-0.004009762153791061,-0.0019251844715447027,-0.000860755754304825
1982-08-13,0.014459257817378878,0.01008247729119387,0.013712704256725574,0.013822810492064595,0.009822806755376251,0.012766148455366113,0.013449693588275332,0.009264281699969408,0.012747347138155195,0.013480060669677952
1982-08-16,0.00737687342436884,0.00913422298966078,0.007397741011954186,0.007898875269086088,0.006058558008838128,0.006466823283594284,0.007575449884358173,0.006175661959621933,0.0064112760496068035,0.007520377876605521
1982-08-17,0.04622080699918331,0.04076180291002237,0.04349761679482876,0.04446837387610116,0.04002653877712984,0.043014280365144465,0.044215969543972625,0.039915345297259215,0.04294818709710908,0.044143630833016735
1982-08-18,0.0013937447784478593,0.006169206648374765,0.0021643088504150194,0.0017534158197236407,0.003928487139616907,0.001476397699166543,0.0014731468371721556,0.004384594479527295,0.0016612199182757653,0.0015055906199598853
1982-08-19,0.007426199941067061,0.00991502458327352,0.007283582195305875,0.007322706156246746,0.010324822435410662,0.007276671640144989,0.007296654466372471,0.011898450458116862,0.007839963873557091,0.007432356605602358
1982-08-20,0.03539816389245559,0.030849432473696238,0.034551265126584414,0.0350498576058046,0.03131177202952657,0.03435292293919979,0.0348890655665101,0.03064943597545552,0.034125262413832375,0.03478430698586416
1982-08-23,0.034974011155910235,0.029527453079680525,0.034021521683255104,0.03444837954248309,0.03263519141366696,0.0343150981945333,0.034352945387151876,0.03352782235739971,0.03383705530361995,0.03451443446754231
1982-08-24,-0.012548642889396498,-0.02106642754978945,-0.016580692043173525,-0.014886815396232211,-0.02067815249711061,-0.016206434453220005,-0.014696832058067674,-0.02090237892873141,-0.016368084509503215,-0.014702175668370997
1982-08-25,0.017806269276828948,0.0014738787202724407,0.010946749624591441,0.013951582886487195,0.006625255336492612,0.012860596811900115,0.014870390894598701,0.006673956410662038,0.013080918485544109,0.015056596636742055
1982-08-26,0.004027762816132275,0.005191049240240128,0.0030333467473670443,0.002995563927397327,0.001092920030159364,0.0019988939409945625,0.0026747541273604092,0.0018814753054668576,0.0021298571291927548,0.002723870325451231
1982-08-27,-0.015304146631910239,-0.008728689871783636,-0.01322617971440706,-0.01371283672200752,-0.006746061582570565,-0.012740214232523434,-0.013443769164155241,-0.006994704451662491,-0.012766440028766477,-0.013556367998589888
1982-08-30,0.014646674887068252,0.013606644880492484,0.014202867320803702,0.014226867048600784,0.015338397489045108,0.01467670747558993,0.01445549518534947,0.015414787660641516,0.014544195988131642,0.01439602417532241
1982-08-31,0.017197428223820855,0.01658563951000116,0.016049573090246662,0.01660268852726562,0.01491782217661421,0.01560629425156926,0.01639028544577177,0.014472168828298002,0.015441029979669823,0.01632168938070585
1982-09-01,-0.015082014626569058,-0.010871389204707857,-0.014224559682640298,-0.01451357725041353,-0.013965375745671159,-0.01555295769760331,-0.015187568328954487,-0.013706262831277424,-0.015495756761831837,-0.015099181225953738
1982-09-02,0.01913345857521282,0.013709771633081009,0.01657120808886736,0.017884649081462877,0.013021431458242064,0.01636014966801584,0.01772301287460717,0.013066493337962365,0.016391917142815623,0.01775842413999036
1982-09-03,0.019707837114374634,0.02044443627024238,0.019834366400406568,0.019576074812527395,0.016269477685223764,0.018414502913179434,0.018860679575302297,0.01741604373930152,0.018595838033363826,0.01901737358210981
1982-09-07,-0.014491585997133587,-0.014082337120639074,-0.01367952493132062,-0.013460749705514335,-0.011685537143351455,-0.013116759524905557,-0.013187476993125072,-0.011713351673273257,-0.013000931131734455,-0.013149734441456725
1982-09-08,0.0055194425888561716,-0.0017657626540114458,0.003431708281657322,0.003970394344170957,0.0014156725851519384,0.004200108767115834,0.004347708011939069,0.0024158071798899444,0.004375704396105388,0.004502305803388963
1982-09-09,-0.003964898954389588,-0.003845709533831396,-0.0037250921172151674,-0.00371123997074948,-0.014217971867612455,-0.006783653763172049,-0.00529573457086029,-0.014335808972134217,-0.00647631498775201,-0.00521889978716299
1982-09-10,-0.009447994794195936,-0.007447321962127691,-0.009535665446538574,-0.009786497355378218,-0.009435990417551755,-0.01028602899934525,-0.010069184259880822,-0.00949354118049786,-0.010275632310607205,-0.010118720239097148
1982-09-13,0.014001546720494577,0.011195299917097116,0.012934113864720442,0.013712561729492787,0.01349722554767371,0.013657506515051225,0.014099226502126583,0.013113997454341123,0.013542640233725287,0.014000850895935222
1982-09-14,0.012708384306532152,0.012160483843245171,0.01290696911249575,0.012389008457325953,0.018615475223720368,0.014407047311129741,0.012910101892064034,0.018956591477008077,0.01416958150213434,0.012931024947003922
1982-09-15,0.014486243971898228,0.015549238951886202,0.01627956016137108,0.015354809571948073,0.019554285090091654,0.017249021038929654,0.015758495465425508,0.01987361755671808,0.017234493635934205,0.015824937889059632
1982-09-16,-0.0006487913793434176,0.005388343158336779,0.0021513922193918825,0.0012370210131560375,0.005467447432118795,0.0015725370710809108,0.0008915733513359923,0.0055594400707872985,0.0015786358648414264,0.0009122989402816982
